filename,ppm
43036510_328821467907843_4587822735417987559_n,619.5571428571427
49687281_616653562118034_2868398513304405451_n,207.95357142857142
43203948_144345819863037_1402566308901504619_n,988.4019999999999
43913612_720749331617678_8961039659263097435_n,988.4019999999999
43440349_1898146983573180_7547897593023745039_n,921.8790909090907
44442150_247071562638383_847706429609972487_n,921.8790909090907
44923173_487235051789159_4811357929993991940_n,921.8790909090907
44547978_1113510175485576_1286654387850649924_n,921.8790909090907
44563227_159371281688340_7940168574391698239_n,921.8790909090907
42979375_2192655667673765_8406849671272205188_n,223.28285714285718
44631401_1151158665033006_5860476890763123476_n,299.1828571428572
45372341_252641385605280_8610104428910545675_n,155.13642857142855
44577670_1977784582280614_1606117080470911623_n,285.6978571428571
43249417_701710933543840_3423860563604581326_n,285.6978571428571
43986103_469076713614770_7316005441611106588_n,516.9435714285714
43817731_743045726049611_3439050296889501641_n,602.5442857142857
43064785_251877899018710_5385036810153936514_n,539.9785714285714
43778302_573725823065153_434834967432659823_n,539.9785714285714
43915309_725435411166605_2188787339049240944_n,75.4976923076923
44605419_139112993730540_1399381693819858938_n,496.8571428571428
43914957_522796454850720_2430523139461097029_n,75.4976923076923
44738836_703933349963902_7626486159408511819_n,75.4976923076923
43720896_348438315726727_8529874377954866473_n,75.4976923076923
43052087_326145094839860_3411562651151709986_n,81.0
43098314_544846569254120_5436131690439750265_n,218.78857142857143
44216168_212658186153628_3462819681034002520_n,264.19571428571425
42646446_1778313228934568_577140899029450752_n,162.3892857142857
43820589_340251733447191_9156135735869183828_n,238.5
44831420_508561956286513_4197101854852677587_n,331.06
43114662_277686146249002_5776197463273637099_n,331.06
44531725_385321892007221_4356541722928604345_n,165.10357142857143
43915400_343600596246826_1506003193957192193_n,237.48846153846162
43628861_2142963096022729_1699573649445333291_n,171.69384615384615
42522883_179177682958392_732940884114310607_n,36.63363636363636
40281416_2097760676903366_8533174616023298938_n,9.170769230769233
37243039_2244805825562072_1236371082785587200_n,31.46076923076923
34080796_461867887575262_292600526850228224_n,489.89
34420583_388247551672015_64686339236298752_n,303.86923076923074
34468813_2118143705139280_1411141196209717248_n,165.05153846153846
35461432_175880936429370_2716188114568609792_n,70.0
24327356_1851773081799670_4415341897728393216_n,150.5025
30086268_166587574004323_2216841541559779328_n,120.27153846153848
29739106_1010211799144713_2976777210779664384_n,96.0425
26866835_165250230767718_2832349967559950336_n,92.88461538461536
26228953_481654098902107_5050013256622538752_n,262.10125
26183112_1753962954899298_8199961001861316608_n,239.29
25024720_732822496903365_8335557062176014336_n,207.005
26304025_1791053480968052_5105198926336622592_n,109.0
25039380_308918202954496_38416863260049408_n,273.24375000000003
26066511_1956227647961022_1066355691431657472_n,139.0
25037127_167385757208027_969548374120333312_n,151.0
25022849_136643170350792_2624571071960973312_n,229.25
25025860_136232043725333_7575500493921714176_n,168.0
25016931_565445010492842_8759912947850936320_n,120.0
24838581_124315345027626_3222274977323548672_n,162.02875
25007916_383983748718347_2107594139238400000_n,142.49
25025775_586874248310479_6775440046221688832_n,55.31125
24327458_1786524584981349_7851768462736097280_n,78.97999999999998
25011981_2023180384624246_5099891137032749056_n,115.04714285714287
24331713_1561434170566408_1622068882657247232_n,135.18428571428572
24178160_135259070523158_2645618529130250240_n,135.18428571428572
24178119_1761795227456654_5880268333730758656_n,311.63875
51177154_148822132713921_314529241301918842_n,158.4935714285714
52688859_399178790656658_7273282466475573780_n,168.25
50831252_295381334470151_1941068056131569122_n,150.39
51530864_140858443613261_7718264167699853352_n,153.72
28751468_146069939553398_8774318049118388224_n,34.08
33640392_2016805645005519_7749622943457476608_n,62.24769230769231
43631753_1140526416110973_6864913017654553882_n,77.6576923076923
43913975_1944871322234325_6378310641643265539_n,77.6576923076923
44599559_333565030557032_7471482376247335322_n,73.80142857142856
49561648_334025523876575_822563874620430315_n,164.47642857142858
45426237_278622846335021_4677346288742694912_n,340.19
47584056_271899743509294_2246233849602244608_n,161.75
31571333_2043456212537639_1602895989734113280_n,78.59181818181818
49785048_379414685951249_8904972985677365198_n,90.855
50905707_285241798830424_6291012092047522706_n,191.75
49319640_709228522811830_6879097967871908239_n,177.23714285714286
47689884_161861921475952_210952551199631080_n,62.92071428571428
47694912_2229893690612617_535531398044653964_n,492.0
46344017_310324092908814_3574204011943208551_n,234.95153846153846
45670244_125091538499048_6253636022854075491_n,96.695
46060645_2022018661423159_4031074426279566534_n,216.00071428571425
3040c7d5-7a9f-4dd3-bd1c-196b4d657b17,21.065454545454546
WhatsApp Image 2019-02-24 at 3.40.15 AM,24.73
WhatsApp Image 2019-02-24 at 3.40.09 AM,24.73
WhatsApp Image 2019-02-19 at 9.56.12 AM,87.7990909090909
WhatsApp Image 2019-02-19 at 9.56.11 AM,87.7990909090909
WhatsApp Image 2019-02-13 at 10.56.44 AM,194.99571428571426
WhatsApp Image 2019-02-13 at 10.56.42 AM,194.99571428571426
WhatsApp Image 2019-02-21 at 6.59.09 AM,40.77
WhatsApp Image 2019-02-18 at 9.57.20 PM,131.16666666666666
WhatsApp Image 2019-02-15 at 6.09.42 AM,97.77
WhatsApp Image 2019-02-15 at 6.09.42 AM(2),97.77
WhatsApp Image 2019-02-14 at 11.29.15 PM,79.18
WhatsApp Image 2019-02-26 at 10.33.05 PM,73.57642857142856
44446153_360637164515980_4428844621679508279_n,146.27357142857144
43914280_297058597572357_9024346436845146262_n,45.0
44241481_284395422194164_1006897390238129225_n,45.0
43985344_135270847441072_8016733619272240877_n,228.25
43674392_318680698919986_8089849214504393551_n,163.34
42002375_587805091635901_3365321235358034149_n,41.0
41594477_168126294108198_5317184935408602215_n,70.70818181818181
42475278_272557636587173_3631402805702254177_n,23.3275
39998224_534523936977655_1443455142570583622_n,116.98928571428571
38486455_1358434994292281_984828446125326336_n,46.86615384615384
38097321_2048554952126088_2117296659338625024_n,46.00538461538461
37974462_1372892646188885_672984331190272000_n,25.25
38295959_2123952621212996_5290995633853825024_n,25.25
38508511_2052643544779666_1737918366972116992_n,25.25
38097508_825888194202022_3662778621476470784_n,22.227857142857147
43915035_2052358508388686_4598043861982038768_n,251.5
45501312_579485522490305_5422029354423753645_n,251.5
37672324_279736822801516_8078809865750839296_n,43.06928571428572
37722126_437189800115201_936343114371563520_n,12.06857142857143
36993517_2104631762911589_8412019209600499712_n,38.58
34982739_219274872024388_5175220224839909376_n,64.34299999999999
35000958_351986775329723_6494739263135940608_n,69.1509090909091
34768975_187830698583106_4688862852704894976_n,59.505
33886360_169517223901836_5327907566343159808_n,61.67
33309593_347942579063089_8861305997449232384_n,68.73
32443629_214982842619474_3677860613884739584_n,113.51692307692308
32136157_367740123735848_7776862738445238272_n,74.0
31262326_375971786250153_7589774117650300928_n,59.43666666666667
30076357_854448441408605_5203462143072010240_n,27.093333333333334
29417782_1644691232281988_1457957177254739968_n,80.0
29715355_161616447997946_5274388481378877440_n,80.0
29095926_360415841142787_512499077129175040_n,119.09
29093238_235611883664806_162516344095375360_n,119.09
29088577_1784300128544107_8113491773910679552_n,58.12583333333333
28754714_419283848512895_6616531835432206336_n,31.490909090909096
28752799_563135870738739_2487104952820826112_n,124.49384615384615
28427896_200996473828677_6814508739488382976_n,52.160769230769226
27581200_152541738797520_5167249989604212736_n,71.10461538461537
22426733_688180231386796_6276120922348847104_n,63.83666666666666
38628373_142503193338987_360231292434242535_n,26.325833333333332
49398049_574604142966383_5066444426666594482_n,49.136923076923075
38776794_222186251797913_5860618424559861760_n,23.51230769230769
29090676_1644476689005841_7054918236801859584_n,111.08636363636364
36538742_1054948787986693_5832755575846338560_n,50.397142857142846
51469700_347039229354042_557998024513553576_n,53.95785714285715
51579881_2064698843605742_2030552589421411830_n,83.61285714285714
52327250_528156637677420_2149102419043440023_n,121.79
50740926_2281721042070165_5128598994007141642_n,66.99846153846154
51132313_801045013566658_3642789067194538236_n,33.355714285714285
51362437_174829653501406_3076215667910035629_n,79.01571428571427
52082758_102537280856296_2659792303008327324_n,110.16666666666669
50910778_255191152061395_4508375557676114724_n,56.0
51536045_2252628818340341_1778557645023695607_n,102.25
50827518_119474205795290_6070596888263122572_n,162.75
51023178_421601561714795_1834213195534611002_n,91.22785714285715
51623740_403129430434091_2998932978176496204_n,56.255
50741443_1594077804069500_8070853658444797353_n,32.927142857142854
51113255_389420695157937_7624981750189722429_n,95.4392857142857
50886423_102417800830671_5966504413666733424_n,95.4392857142857
50642259_630287467402541_6888535315629609363_n,133.13500000000002
50537861_2223479134559006_6957908281071450315_n,150.23357142857142
50886417_107137043624980_6831936482267825491_n,150.56571428571428
49907552_550265052137608_7186164085436952520_n,135.2692857142857
50230788_2095917903784782_3857357714696992355_n,75.25
49808030_751576068555616_741321540484141767_n,55.592142857142846
51081833_376646183095895_4658784956054684128_n,77.55538461538461
49622768_1926696407453580_4206559309591352232_n,91.24357142857143
49858452_381155645785435_7193672173315920429_n,136.28642857142856
49907105_308099746718989_5921768850424729045_n,218.96076923076924
49405719_2139683716254226_1899646183876015512_n,391.25
49704408_407686029774614_82857316006622258_n,91.77428571428571
50112098_151629002493548_3970378251096556136_n,91.77428571428571
49907450_600825507045929_7752482763071941627_n,91.77428571428571
50032616_560833844328834_7867112088758300888_n,91.77428571428571
50722777_1599462063530591_2495518228771691091_n,91.77428571428571
49582902_141805250157868_7704972516218911482_n,91.77428571428571
49601736_458038071395897_2665956842899992751_n,91.77428571428571
49304969_610583512706470_5184334068572716170_n,91.77428571428571
47581854_399688704133315_7205446922447478133_n,91.77428571428571
47692231_2312453732121628_6510342510751373472_n,168.32928571428567
49858650_369298240550134_2598564821890173192_n,124.75
49781436_557329878011184_3328123038561642972_n,124.75
49660331_323985118219170_8656898476912327256_n,124.75
50586540_387104568716104_2412175651812060452_n,124.75
50638518_2164656453598216_9200358244744282427_n,124.75
49542434_369654763613075_213558223959236252_n,234.29642857142852
49330417_133936804293600_2143133439056491206_n,207.9642857142857
47691622_1503492973114244_9209160723455852185_n,313.67642857142863
47586266_357092658451468_8808999628591508442_n,56.676428571428566
47586356_350191439139530_4118464220077078621_n,139.62230769230771
47585161_278529232812851_3869679094346811631_n,315.67642857142863
47581874_172039700437141_6594859027968304599_n,114.99461538461536
47691816_348749232344673_5847421914630699363_n,213.51714285714291
46523388_377267116179253_7894456053316549175_n,107.66785714285713
47690825_574669916294618_780319488690852994_n,107.66785714285713
47197070_768839293492015_5009343504899037791_n,107.66785714285713
47224170_334906250437520_8229737561398369916_n,107.66785714285713
47185863_962035127325969_7349866882402353152_n,295.00384615384615
47181453_158191635148575_2120744140549925202_n,222.24357142857144
47691046_2539565236077994_2520389054957336837_n,236.59071428571426
45284874_287562115141595_704648000178481263_n,230.76857142857145
47689856_932484590289838_737624999606772768_n,191.19857142857143
47506735_2689607094387126_6578994334785113754_n,177.475
46241211_369325667204611_7640221134880371542_n,232.00285714285718
46658070_302480853703815_1641370569959160576_n,242.1092857142857
45927978_362213737921720_6838135271690481357_n,314.80357142857144
46529581_1399507640183760_7668163547671548519_n,102.79642857142859
44853176_120529162290422_6422495344663028428_n,168.78285714285715
45529096_318642632305962_2201053383182027082_n,104.78642857142857
44647507_263661337683241_8394722976485273922_n,114.41428571428571
45304425_202909937295339_2640350842726283043_n,44.745
44660355_254272465249983_4807350942929275180_n,235.0742857142857
38188216_327346118005455_2968063482345291776_n,27.532857142857146
37283320_663842340615730_2507165903246852096_n,37.207142857142856
45595459_287881211860687_7850895024483402642_n,83.50846153846155
44626705_1167756500042874_3505092745494528000_n,150.63642857142855
44831408_366621970571899_5119286365892255826_n,253.56714285714284
45781252_233939934203579_5513967384828325754_n,135.4207142857143
43817941_300598397223908_6640766305949689453_n,333.1823076923077
44588929_481705202335521_7476760676121666093_n,220.59
44262445_272323800032885_3184802114251749134_n,292.7292857142857
43632298_285024805477485_3565617660468083025_n,188.215
43915478_263563634361939_5183302270735943593_n,62.54916666666666
44652135_2237187549850080_8389557357011057561_n,214.5392857142857
42949607_354397858462247_3689212364994254793_n,141.26214285714286
43914103_506620893147910_1231433426433363315_n,194.64357142857145
43646829_486663785172113_7877713654711112965_n,164.89
43603134_364181320809752_8308377390036196808_n,110.25214285714287
42910482_282434932601021_5191546594674929011_n,125.05142857142856
43054769_2143833825934710_1615816974941346170_n,85.03076923076924
42717330_336379787118214_3234701936634434718_n,85.03076923076924
43778638_2186450311629639_5849978285719589990_n,85.03076923076924
43778265_164337701174201_5757332939695856205_n,144.39076923076922
42984766_290417734900305_7364928454998984785_n,160.5
44176974_357120051499590_3218667112691250483_n,144.39076923076922
43018292_250779819115484_645873915506113338_n,144.39076923076922
42711550_313618002770263_3008257007200426150_n,144.39076923076922
42386479_754107874951323_1917961282496611976_n,69.00153846153846
42782377_429872667536439_2936039684264877518_n,86.675
42963937_468637013629147_1815862304266889630_n,84.945
41861337_503414286789328_4184331981672140094_n,71.79
42590670_2164151463849208_3774003796268890703_n,105.62692307692308
42002388_305296293598864_1226052157982838193_n,65.05307692307693
42003402_253794351994976_1416511836094418190_n,65.05307692307693
42004071_482882538897781_8034905485337664804_n,64.84
42003265_516580575481795_20400614081578560_n,41.56181818181818
41594480_238874306804547_6080263635695843972_n,66.57916666666667
41959638_561056174347330_4943724532717322240_n,70.70818181818181
42448257_2111668402483167_1444871511911233471_n,98.96
41557287_165763757665105_5601940911031439574_n,62.00230769230769
41819986_1124482891034182_583678386578411603_n,109.94
41706632_1060425807449778_4224817193103897149_n,24.146666666666665
41974066_1991494160907590_5066597115639088761_n,22.795
41533014_525226357881151_2013815240205689660_n,24.680769230769233
41424657_1941687456126775_1237459870269118913_n,25.75
41307547_179957362919933_2383454405634200803_n,17.889230769230767
41163715_2113507642199247_5553487523406800454_n,19.067692307692308
40813912_261307431183504_3748349131898673657_n,21.25
40234784_290908131727900_4656393249512072142_n,50.87214285714286
40509141_325659738189670_2919482248266776576_n,32.332142857142856
41652711_264422927528914_8016654180301587225_n,26.405
40424289_158072991763588_2967775008677040603_n,29.5
41287942_268365300671733_3115187103166856497_n,29.5
40580598_1880554111994189_7241492640928951290_n,29.5
40352273_148372339433233_5099472092955154399_n,28.414285714285718
40509676_235099313829363_1157470636374541050_n,26.76857142857143
40260716_414199705777522_3363895396432986186_n,114.07642857142856
41072559_1881152465326313_8256024372616021713_n,38.67230769230769
40510673_2146595718942979_277204911635038208_n,89.12076923076923
40111641_263667561143209_8314916200528448095_n,30.843846153846155
40475075_314756789290863_355057889729052672_n,50.86
37545882_256413928225610_4786244312654413824_n,27.372142857142855
43817375_258359748211273_4604092696636686336_n,24.88
39279935_309414526281654_4640078836040466432_n,27.336153846153845
38513109_730770620648060_4410776613780717568_n,20.62
38772316_680494178981897_3571553898361520128_n,21.856923076923078
37935377_520796408350957_827704596678836224_n,33.81384615384616
38850538_247290392774265_954982482162221056_n,32.16538461538461
38268668_544069236051743_7764123843970465792_n,26.005000000000006
37890081_1886881198272099_6838390205058121728_n,58.491428571428564
37309738_1780137385405060_6393317231098331136_n,72.45571428571428
37217366_654163681630468_5307383322089881600_n,31.13
36976682_2057912327576768_7423674168807260160_n,35.94461538461538
37669354_1119720471513080_832762590684774400_n,35.94461538461538
37245454_266469907493402_5858900338857213952_n,24.56357142857143
37202921_1898272930234900_9040507593704865792_n,28.261538461538464
36718681_735801280084265_4051369219260940288_n,25.879285714285718
37010349_1520402978064514_4794920546024292352_n,15.16
36851710_500982657017936_6408861641160523776_n,35.45727272727272
36984225_141003620062672_9089240762251476992_n,35.45727272727272
37010351_331389867399511_4934115123213107200_n,22.575714285714287
36585123_1911621579130878_3864310581632696320_n,40.46333333333333
36788842_1827089474025538_1169780887626186752_n,20.513846153846156
36599436_256434638500200_7716024616891711488_n,20.513846153846156
36682937_256147781858435_5134180098634678272_n,20.513846153846156
36160601_206262323415272_8323674073078956032_n,20.09
39952030_1758548907534366_2072301667117694976_n,22.96
36530396_1751904788221775_6903238812453830656_n,23.204615384615394
36672688_1993061684077703_1875958590095753216_n,33.08615384615385
36476703_688860644778687_7359043535296790528_n,42.23461538461538
35616452_216232725683510_7592265988955963392_n,64.83538461538461
36536269_1853197108309907_2427452379679948800_n,42.79857142857143
36993490_868083030058864_6684139504049061888_n,53.880769230769225
36488468_963506100486902_6830627081735372800_n,53.85583333333334
35575146_2225771977651368_8542825372062842880_n,52.310769230769246
36136760_192409654777796_7340920298021060608_n,3.39
36047565_199812884055742_6619316808191049728_n,28.30538461538461
35576068_2001554926821400_8207008377474121728_n,23.755000000000006
42578638_337926910286325_7828562501032738816_n,120.313
35483184_213448902626818_8545687920520986624_n,15.61625
34291488_441057513031987_9175711295872172032_n,59.12333333333333
35495285_1028456303977122_4615230092296060928_n,59.505
35000596_2080252392244370_3951513742184808448_n,88.59272727272726
34378546_2201882656494416_3023002144195215360_n,63.167692307692306
34683805_462402477552744_5020582491442905088_n,63.167692307692306
35575461_2034299576603380_2029198655235293184_n,63.167692307692306
35000483_1975302935921584_7043085000605958144_n,69.22153846153847
32487914_641034419578923_1475578848249643008_n,60.43833333333333
31412218_1680769225384991_7860235977875259392_n,124.49615384615385
31745501_169747990406159_1275689223457865728_n,33.85166666666667
30899889_2085108115059887_7719281576491614208_n,69.58
30903685_2013505675644169_1116309090251833344_n,46.72666666666666
31557059_189721608317576_872333460117651456_n,62.1576923076923
31033949_844528052420542_6206834363900887040_n,35.82333333333333
30087962_1720873301307147_3337235399113179136_n,53.90363636363637
29089661_185372642245299_6500143547470053376_n,43.11153846153846
30084566_235419087018901_8567862759360823296_n,65.56818181818181
30076928_1127121560758096_3274023105537769472_n,31.44083333333333
30078971_195817077699324_2785372993960804352_n,50.08416666666667
29714958_156904121668076_4614593320444755968_n,113.044
29093200_380754075725478_6470266109986603008_n,147.79538461538462
29404124_1815319278773605_7075081274305544192_n,147.79538461538462
29090303_234613400417628_8818282395217166336_n,35.75538461538461
29400595_159652898192619_1531833599748210688_n,45.5
28766208_204139090176573_6848542940810182656_n,53.26727272727272
29095719_222467248494332_6479921552950296576_n,85.31384615384617
28751872_195467487895376_4892398896141041664_n,56.56818181818181
28435687_488208631575265_8537442588335013888_n,38.7575
28752042_2037619299794414_4097920583075889152_n,174.79615384615386
29088592_1224640887666346_1042729767826096128_n,47.3
28753588_2118801431544685_1301260406471262208_n,49.51
28434815_217432595479066_1363399091366658048_n,180.85416666666663
28434327_150253198999868_4690851572886798336_n,41.284615384615385
28435185_157724628275541_4697758193831378944_n,53.84230769230769
28157206_196089427831937_7734677861721702400_n,34.75615384615385
28427589_633444056994729_3198040559931359232_n,53.84230769230769
28152340_301515547043755_7264676094417043456_n,145.83538461538458
28158596_178445649601336_4008192286696407040_n,80.69307692307693
28430869_549935172044172_4417192307078463488_n,101.25
28156576_215026605715126_1882296995457007616_n,56.0
28152428_575662662767027_997360533629829120_n,49.28583333333333
27893458_179213699522140_4284744470676635648_n,49.28583333333333
28155926_1435557056555601_882547115685838848_n,49.088461538461544
28152889_926989460797390_2206341166859812864_n,49.088461538461544
28152106_2088171034805512_4373173079887577088_n,49.088461538461544
28155825_355307118283563_6584963018352754688_n,68.12
27894017_1566810670107235_1296777190758678528_n,162.01076923076926
28429491_2060010637617049_7939571582974820352_n,169.125
27880896_843110312543516_4030934095579054080_n,131.80461538461537
28152776_195439484541458_2189699929524404224_n,64.78692307692307
27880482_165195614104456_8365387705990774784_n,177.5523076923077
27574217_796241713916229_1547653098170744832_n,125.05076923076922
27581302_571584996535350_8147376866852864_n,89.71153846153842
27891478_878127859027478_8440213543889928192_n,71.08846153846153
26870600_2051349898439561_5427209490854313984_n,47.886923076923075
27579183_191256664798159_5982370336400736256_n,47.856923076923074
26864707_163240137658239_7382308179138314240_n,80.94153846153846
26866019_958018927683551_8884034139745943552_n,138.07923076923078
26870525_572231413124079_758309186579726336_n,55.875
26330835_183408799077958_2948933143958126592_n,119.29874999999998
26867277_331321310716250_4403973557382545408_n,106.29375
26377014_175758136521479_9133661848057413632_n,106.29375
26408631_198789507528112_7664937424014802944_n,92.01857142857143
26224064_386088658519644_780472274389041152_n,92.01857142857143
26431581_415286898898325_6055417405004316672_n,92.01857142857143
26351294_1820621984894600_9081568159659458560_n,110.83875
26266030_2032258200377395_5982440726619750400_n,142.8175
29092634_879017355613825_1781425792975110144_n,83.59
26071220_686191221589453_8096447118887092224_n,121.12749999999998
26068264_272859089906341_3701932801772224512_n,137.97125
25013934_155712205067308_1502124933004656640_n,67.9525
25013253_2068857406692860_3628248312777277440_n,167.23875
24845128_1474307499285714_3228434797944635392_n,87.01874999999998
25006022_1317485661730754_9213096563822297088_n,64.55
24274834_520785354967755_1003135752814460928_n,150.5025
23970243_982818025194355_3690415464715911168_n,86.82625
23970093_132561984124199_7670009552758112256_n,164.60375000000005
23967650_163722717695228_4061902136928108544_n,196.67375
23733975_1750256128611370_6748667840028475392_n,118.1175
23596605_1961288287527017_5137236375887675392_n,97.345
23667893_1933239330271208_6641236457254027264_n,104.53875
23417004_144850326141035_1352790719714033664_n,731.55
23098795_444416045960192_3202480783021309952_n,172.81625000000003
22794332_1832634200375039_7677925963463655424_n,68.99333333333333
22802191_488700108161174_3028640950923558912_n,78.62142857142855
22711068_1113827965414424_4377927866382286848_n,113.72285714285715
22158976_183962175482652_7847390946168668160_n,130.6
22069377_483000685410333_1979215634025676800_n,71.93749999999999
51396501_144450266584843_4069844030653193216_n,38.14
50773793_429978480875812_456178718468497288_n,140.75571428571433
44389051_200344294190703_3905130738493505990_n,83.25428571428571
44308112_201631854084014_4257011249195542331_n,211.41071428571428
44721804_2167998173468278_8824940235816601735_n,144.74923076923073
43985837_904723713052250_5700164848961171408_n,183.19642857142856
36627859_163246251214879_636919679784321024_n,47.76538461538462
27891527_2051869765024407_902022327061970944_n,228.96384615384613
23967395_512592365762956_6452399840604192768_n,146.99
23596324_1719393348369284_8908225001874784256_n,182.0875
23421861_330207844056273_2217003814014156800_n,292.0100000000001
23498802_394963357600983_3822051208701411328_n,336.6075
23421560_778483332334867_1021504584910110720_n,111.8442857142857
23421585_2173637236196783_3015774036358594560_n,421.03
23422033_150729815537066_7609480750454276096_n,421.03
23347417_1005714116238428_6119862843819950080_n,383.41142857142853
23347703_138065243512282_4539668599513546752_n,817.1514285714287
23347555_299230783896841_8572534592857178112_n,441.5125
23279665_301757330341006_785108064519847936_n,454.65749999999986
23164879_288983588172607_9209412044523044864_n,527.1842857142857
23101548_373513186426651_7292735257495732224_n,92.005
23421398_1998613807064556_224371354990804992_n,296.8400000000001
23164877_132118454117815_2157392386659975168_n,741.6342857142857
23164111_1829954797294900_7900751082983260160_n,254.71875
22637066_124231288264321_1175724989219864576_n,325.135
28435945_363970490749595_5643240431673147392_n,52.160769230769226
53174549_2212272045769091_4690293842971450129_n,56.44642857142857
52063743_395725287889796_244539494598052791_n,34.965
51438201_949773328551015_1389882114143031802_n,92.80272727272728
51683232_638809096568979_4243597498388868866_n,92.80272727272728
52567870_2154704191276808_2322489287873051085_n,92.80272727272728
52063755_831135980570176_1113210814452455778_n,92.80272727272728
51079089_129547921424320_3589643927204070073_n,110.37857142857142
