filename,ppm
20220121_175644___28.667114_77.315098___[org],227.0
20220121_175655___28.666481_77.315335___[org],227.0
20220121_175708___28.666043_77.315389___[org],227.0
20220121_175718___28.665421_77.315137___[org],227.0
20220121_175726___28.66542_77.315075___[org],227.0
20220121_175834___28.66543_77.315212___[org],227.0
20220121_175909___28.662948_77.314671___[org],227.0
20220121_175917___28.662948_77.314671___[org],227.0
20220121_175928___28.661858_77.314443___[org],227.0
20220121_175933___28.661858_77.314443___[org],227.0
20220121_175938___28.662044_77.314296___[org],227.0
20220121_175944___28.662044_77.314296___[org],227.0
20220121_180609___28.66029_77.313596___[org],227.0
20220121_180652___28.659306_77.310659___[org],192.0
20220121_180728___28.656883_77.31044___[org],192.0
20220121_180822___28.653782_77.309092___[org],192.0
20220121_180847___28.65297_77.308168___[org],192.0
20220121_180859___28.652392_77.307639___[org],192.0
20220121_181006___28.649117_77.304613___[org],192.0
20220121_181016___28.648623_77.304227___[org],192.0
20220121_181029___28.648374_77.303762___[org],192.0
20220121_181648___28.636639_77.286733___[org],138.0
20220121_181931___28.636132_77.286433___[org],138.0
20220121_182004___28.635948_77.28547___[org],138.0
20220121_182023___28.635845_77.285284___[org],138.0
20220121_182042___28.634871_77.28421___[org],138.0
20220121_182137___28.633781_77.282711___[org],138.0
20220121_182221___28.632619_77.280522___[org],138.0
20220121_182338___28.630305_77.27738___[org],138.0
20220121_182511___28.629908_77.277072___[org],138.0
20220121_182607___28.629601_77.27662___[org],138.0
20220121_182625___28.628236_77.271899___[org],138.0
20220121_182707___28.628106_77.266335___[org],138.0
20220121_182914___28.628146_77.248471___[org],140.0
20220121_183027___28.628013_77.247599___[org],140.0
20220121_183115___28.627742_77.243155___[org],140.0
20220121_183118___28.627761_77.242745___[org],140.0
20220121_183124___28.627761_77.242745___[org],140.0
20220121_183143___28.627783_77.24257___[org],140.0
20220121_183215___28.62758_77.242526___[org],140.0
20220121_183226___28.627747_77.242526___[org],140.0
20220121_183417___28.627761_77.242493___[org],140.0
20220121_183555___28.621091_77.237763___[org],140.0
20220121_183604___28.621043_77.237691___[org],140.0
20220121_183614___28.62097_77.237645___[org],140.0
20220121_183652___28.620924_77.237631___[org],140.0
20220121_183804___28.61548_77.233657___[org],140.0
20220121_183820___28.615016_77.23396___[org],140.0
20220121_183838___28.61489_77.234102___[org],140.0
20220121_183905___28.614111_77.234814___[org],140.0
20220121_184002___28.61001_77.232509___[org],140.0
20220121_184048___28.609228_77.22877___[org],140.0
20220121_184110___28.607535_77.227378___[org],140.0
20220121_184133___28.60649_77.22675___[org],140.0
20220121_184227___28.605417_77.226652___[org],140.0
20220121_184232___28.605417_77.226652___[org],140.0
20220121_184239___28.603111_77.227225___[org],93.11
20220121_184248___28.603315_77.227148___[org],93.11
20220121_184403___28.602359_77.231628___[org],140.0
20220121_184414___28.602459_77.231698___[org],140.0
20220121_184642___28.593151_77.234143___[org],93.11
20220121_184651___28.592227_77.234635___[org],93.11
20220121_184658___28.59238_77.234598___[org],93.11
20220121_184707___28.592353_77.234541___[org],93.11
20220121_184818___28.591952_77.235666___[org],93.11
20220121_184909___28.590508_77.23351___[org],93.11
20220121_184925___28.588653_77.233805___[org],93.11
20220121_184942___28.587667_77.233977___[org],93.11
20220121_185032___28.585824_77.234236___[org],101.0
20220121_185038___28.585168_77.234071___[org],101.0
20220121_185143___28.584698_77.229692___[org],101.0
20220121_185203___28.58456_77.229727___[org],101.0
20220121_185216___28.584914_77.230163___[org],101.0
20220121_185234___28.584914_77.230163___[org],147.0
20220121_185329___28.584855_77.227551___[org],291.2
20220121_185336___28.584774_77.226988___[org],291.2
20220121_185532___28.590318_77.223542___[org],291.2
20220121_185619___28.589909_77.220517___[org],291.2
20220121_185645___28.589858_77.219124___[org],291.2
20220121_185658___28.589783_77.218424___[org],291.2
20220121_185712___28.589722_77.218086___[org],291.2
20220121_185826___28.586073_77.212744___[org],291.2
20220121_185845___28.584724_77.212641___[org],291.2
20220121_190441___28.580896_77.212159___[org],291.2
20220121_190530___28.57651_77.210986___[org],291.2
20220121_190540___28.576343_77.21096___[org],291.2
20220121_190749___28.575967_77.218523___[org],184.0
20220121_190756___28.575748_77.218529___[org],184.0
20220121_190804___28.575748_77.218529___[org],184.0
20220121_190809___28.575791_77.218465___[org],184.0
20220121_190930___28.57506_77.216114___[org],184.0
20220121_190942___28.574009_77.215078___[org],184.0
20220121_191008___28.573109_77.213182___[org],184.0
20220121_191026___28.572522_77.211804___[org],184.0
20220121_191128___28.572836_77.209712___[org],184.0
20220121_191220___28.569295_77.211107___[org],163.0
20220121_191322___28.569345_77.216624___[org],147.0
20220121_191506___28.568161_77.224789___[org],147.0
20220121_191710___28.564872_77.240077___[org],235.0
20220121_191728___28.565262_77.242233___[org],235.0
20220121_191742___28.565348_77.243268___[org],235.0
20220121_191813___28.565575_77.245297___[org],235.0
20220121_192002___28.56542_77.246164___[org],235.0
20220121_192223___28.565631_77.248562___[org],235.0
20220121_192735___28.568534_77.253522___[org],235.0
20220121_192756___28.569148_77.253643___[org],235.0
20220121_192818___28.570324_77.254571___[org],235.0
20220121_192958___28.568172_77.25395___[org],235.0
20220121_193031___28.566461_77.253072___[org],235.0
20220121_193041___28.56632_77.252954___[org],235.0
20220121_193052___28.566263_77.252921___[org],235.0
20220121_193123___28.565411_77.250787___[org],235.0
20220121_193210___28.563273_77.250395___[org],235.0
20220121_193216___28.562774_77.250668___[org],235.0
20220121_193222___28.562903_77.250618___[org],235.0
20220121_193243___28.562846_77.250583___[org],235.0
20220121_193435___28.562157_77.252258___[org],235.0
20220121_193444___28.560304_77.26133___[org],235.0
20220121_193503___28.559902_77.26175___[org],235.0
20220121_193518___28.559959_77.26179___[org],235.0
20220121_193535___28.559536_77.262061___[org],126.32
20220121_193553___28.557814_77.263375___[org],126.32
20220121_193619___28.556778_77.263898___[org],126.32
20220121_193636___28.555626_77.265396___[org],126.32
20220122_160801___28.670381_77.456135___[org],126.0
20220122_160825___28.673061_77.455542___[org],126.0
20220122_160834___28.673644_77.455273___[org],126.0
20220122_160844___28.673794_77.455285___[org],126.0
20220122_161213___28.68349_77.453589___[org],126.0
20220122_161321___28.687307_77.450782___[org],126.0
20220122_161336___28.68789_77.450336___[org],126.0
20220122_161346___28.687681_77.450516___[org],126.0
20220122_161357___28.687843_77.450551___[org],126.0
20220122_161406___28.687913_77.450609___[org],126.0
20220122_161418___28.688277_77.451112___[org],126.0
20220122_161427___28.68839_77.451291___[org],126.0
20220122_161436___28.688822_77.451802___[org],126.0
20220122_161448___28.689098_77.452181___[org],126.0
20220122_161501___28.689384_77.452506___[org],126.0
20220122_161506___28.689384_77.452506___[org],126.0
20220122_161524___28.690097_77.453242___[org],126.0
20220122_161533___28.690259_77.453488___[org],126.0
20220122_161543___28.690455_77.453634___[org],126.0
20220122_161557___28.69094_77.454142___[org],126.0
20220122_161713___28.693928_77.455003___[org],126.0
20220122_161919___28.689766_77.453192___[org],126.0
20220122_162002___28.688788_77.45196___[org],126.0
20220122_162022___28.688076_77.451064___[org],126.0
20220122_162113___28.688991_77.449516___[org],126.0
20220122_162203___28.693192_77.445938___[org],126.0
20220122_162214___28.692686_77.445712___[org],126.0
20220122_162323___28.695991_77.441333___[org],126.0
20220122_162327___28.695991_77.441333___[org],126.0
20220122_162347___28.693492_77.439995___[org],126.0
20220122_162456___28.692491_77.439146___[org],126.0
20220122_162528___28.691533_77.438049___[org],126.0
20220122_162550___28.690338_77.436391___[org],126.0
20220122_164134___28.65862_77.379271___[org],132.0
20220122_164216___28.657211_77.376763___[org],132.0
20220122_164329___28.658604_77.375759___[org],132.0
20220122_164342___28.658751_77.375745___[org],132.0
20220122_164422___28.660252_77.376252___[org],132.0
20220122_164438___28.66066_77.377206___[org],132.0
20220122_164444___28.660911_77.377783___[org],132.0
20220122_164525___28.660861_77.377743___[org],132.0
20220122_164538___28.660801_77.377701___[org],132.0
20220122_164557___28.66063_77.377365___[org],132.0
20220122_164603___28.66063_77.377365___[org],132.0
20220122_164621___28.659857_77.376463___[org],132.0
20220122_164702___28.65811_77.376076___[org],132.0
20220122_164711___28.657815_77.376015___[org],132.0
20220122_164718___28.657815_77.376015___[org],132.0
20220122_164723___28.656708_77.376348___[org],132.0
20220122_164734___28.656276_77.376637___[org],132.0
20220122_164748___28.655187_77.376898___[org],132.0
20220122_164808___28.654088_77.37699___[org],97.0
20220122_164819___28.653339_77.377078___[org],97.0
20220122_164854___28.650288_77.378712___[org],97.0
20220122_164910___28.649286_77.379147___[org],97.0
20220122_164923___28.647227_77.379171___[org],97.0
20220122_164953___28.647287_77.378974___[org],97.0
20220122_165144___28.647714_77.371573___[org],97.0
20220122_165200___28.647696_77.37124___[org],97.0
20220122_165210___28.64777_77.370468___[org],97.0
20220122_165224___28.647647_77.369527___[org],97.0
20220122_165306___28.646038_77.369576___[org],97.0
20220122_165324___28.645953_77.370585___[org],97.0
20220122_165335___28.645836_77.37199___[org],97.0
20220122_165353___28.645883_77.372503___[org],97.0
20220122_165411___28.645898_77.372903___[org],97.0
20220122_165434___28.645549_77.374325___[org],97.0
20220122_165526___28.64151_77.374468___[org],97.0
20220122_165544___28.641457_77.374256___[org],97.0
20220122_165708___28.640177_77.36905___[org],97.0
20220122_165713___28.640177_77.36905___[org],97.0
20220122_165719___28.639326_77.370339___[org],97.0
20220122_165918___28.635746_77.369029___[org],97.0
20220122_165925___28.635858_77.36872___[org],97.0
20220122_165944___28.6353_77.368761___[org],97.0
20220122_170024___28.633316_77.365818___[org],110.37
20220122_170106___28.631952_77.370305___[org],110.37
20220122_170114___28.631952_77.370305___[org],110.37
20220122_170121___28.632127_77.367279___[org],110.37
20220122_170142___28.631513_77.367531___[org],110.37
20220122_170146___28.631513_77.367531___[org],110.37
20220122_170153___28.631509_77.367941___[org],110.37
20220122_170204___28.631498_77.369746___[org],110.37
20220122_170207___28.631498_77.369746___[org],110.37
20220122_170237___28.631417_77.368168___[org],110.37
20220122_170311___28.631952_77.370305___[org],110.37
20220122_170325___28.6292_77.36497___[org],110.37
20220122_170328___28.628635_77.364955___[org],110.37
20220122_170330___28.628635_77.364955___[org],110.37
20220122_170336___28.628281_77.364846___[org],110.37
20220122_170441___28.630825_77.366612___[org],110.37
20220122_170509___28.631465_77.364205___[org],110.37
20220122_170656___28.631106_77.361334___[org],110.37
20220122_170802___28.632443_77.350381___[org],102.96
20220122_171117___28.632295_77.347338___[org],102.96
20220122_171124___28.632295_77.347338___[org],102.96
20220122_171517___28.62926_77.316741___[org],207.0
20220122_171638___28.6238_77.308013___[org],143.0
20220122_171645___28.6238_77.308013___[org],143.0
20220122_171749___28.621001_77.299953___[org],143.0
20220122_171857___28.617455_77.289189___[org],143.0
20220122_171907___28.617455_77.289189___[org],143.0
20220122_171913___28.617153_77.28827___[org],143.0
20220122_172110___28.61436_77.284087___[org],143.0
20220122_172146___28.611908_77.284695___[org],143.0
20220122_172155___28.611058_77.285139___[org],143.0
20220122_172303___28.605513_77.289196___[org],143.0
20220122_172434___28.596983_77.292413___[org],122.0
20220122_172440___28.596983_77.292413___[org],122.0
20220122_172510___28.59018_77.296153___[org],122.0
20220122_172646___28.581544_77.303543___[org],122.0
20220122_172758___28.585753_77.310184___[org],122.0
20220122_172802___28.585753_77.310184___[org],122.0
20220122_172806___28.585753_77.310184___[org],122.0
20220122_172809___28.586905_77.310547___[org],122.0
20220122_172822___28.58775_77.310007___[org],122.0
20220122_173105___28.586256_77.310865___[org],122.0
20220122_173109___28.586256_77.310865___[org],122.0
20220122_173116___28.586185_77.311186___[org],122.0
20220122_173139___28.585078_77.311949___[org],122.0
20220122_173243___28.580738_77.315232___[org],122.0
20220122_173333___28.576826_77.319188___[org],122.0
20220122_173336___28.576826_77.319188___[org],122.0
20220122_173347___28.577876_77.318616___[org],122.0
20220122_173524___28.574142_77.322935___[org],122.0
20220122_173601___28.574091_77.322969___[org],122.0
20220122_175037___28.556887_77.327238___[org],64.0
20220122_175045___28.556887_77.327238___[org],64.0
20220122_175052___28.553466_77.327022___[org],64.0
20220122_175101___28.552728_77.328239___[org],64.0
20220122_175108___28.551897_77.329415___[org],64.0
20220122_175111___28.551897_77.329415___[org],64.0
20220122_175117___28.551215_77.330123___[org],64.0
20220122_175222___28.547437_77.329289___[org],64.0
20220122_175230___28.547133_77.329797___[org],64.0
20220122_175240___28.546833_77.329564___[org],64.0
20220122_175247___28.546299_77.329024___[org],64.0
20220122_175332___28.54459_77.327152___[org],64.0
20220122_175406___28.543966_77.32795___[org],64.0
20220122_175421___28.541204_77.330962___[org],64.0
20220122_175440___28.540366_77.33232___[org],64.0
20220122_175528___28.538931_77.33547___[org],64.0
20220122_182705___28.468129_77.490014___[org],80.0
20220122_182728___28.469431_77.489894___[org],80.0
20220122_182741___28.470627_77.488803___[org],80.0
20220122_182747___28.471369_77.488126___[org],80.0
20220122_182803___28.47207_77.487583___[org],80.0
20220122_182839___28.474239_77.485458___[org],80.0
20220122_182847___28.474239_77.485458___[org],80.0
20220122_182904___28.475996_77.483764___[org],80.0
20220122_182936___28.477578_77.482202___[org],80.0
