filename,ppm
20220122_172806___28.585753_77.310184___[org],122.0
20220122_162022___28.688076_77.451064___[org],126.0
20220121_175644___28.667114_77.315098___[org],227.0
20220121_191742___28.565348_77.243268___[org],235.0
20220121_175834___28.66543_77.315212___[org],227.0
20220122_162203___28.693192_77.445938___[org],126.0
20220121_173155___28.631939_77.305859___[org],242.0
20220121_185329___28.584855_77.227551___[org],291.2
20220122_161919___28.689766_77.453192___[org],126.0
20220121_183838___28.61489_77.234102___[org],140.0
20220121_174639___28.635733_77.314658___[org],192.0
20220122_175230___28.547133_77.329797___[org],64.0
20220122_175421___28.541204_77.330962___[org],64.0
20220122_164438___28.66066_77.377206___[org],132.0
20220122_175440___28.540366_77.33232___[org],64.0
20220122_161557___28.69094_77.454142___[org],126.0
20220121_173206___28.631146_77.306302___[org],147.0
20220121_193222___28.562903_77.250618___[org],235.0
20220121_180728___28.656883_77.31044___[org],192.0
20220122_172146___28.611908_77.284695___[org],143.0
20220121_185336___28.584774_77.226988___[org],291.2
20220121_170515___28.632077_77.340302___[org],145.14
20220121_193535___28.559536_77.262061___[org],126.32
20220122_165353___28.645883_77.372503___[org],97.0
20220121_175655___28.666481_77.315335___[org],227.0
20220122_164603___28.66063_77.377365___[org],132.0
20220121_182707___28.628106_77.266335___[org],138.0
20220121_171557___28.648759_77.316802___[org],242.0
20220122_182847___28.474239_77.485458___[org],80.0
20220121_175006___28.648815_77.318503___[org],192.0
20220121_174953___28.64819_77.318162___[org],192.0
20220121_175708___28.666043_77.315389___[org],227.0
20220122_170509___28.631465_77.364205___[org],110.37
20220121_173415___28.63081_77.311595___[org],242.0
20220122_175528___28.538931_77.33547___[org],64.0
20220122_161427___28.68839_77.451291___[org],126.0
20220121_172351___28.652166_77.307214___[org],242.0
20220122_172303___28.605513_77.289196___[org],143.0
20220121_190441___28.580896_77.212159___[org],291.2
20220122_175052___28.553466_77.327022___[org],64.0
20220121_191322___28.569345_77.216624___[org],147.0
20220122_173347___28.577876_77.318616___[org],122.0
20220121_193031___28.566461_77.253072___[org],235.0
20220121_182221___28.632619_77.280522___[org],138.0
20220121_182042___28.634871_77.28421___[org],138.0
20220122_164538___28.660801_77.377701___[org],132.0
20220121_174403___28.6283_77.313009___[org],192.0
20220120_191648___28.566905_77.133509___[org],189.82
20220121_180822___28.653782_77.309092___[org],192.0
20220121_173351___28.630585_77.311037___[org],242.0
20220122_170336___28.628281_77.364846___[org],110.37
20220121_183804___28.61548_77.233657___[org],140.0
20220122_173333___28.576826_77.319188___[org],122.0
20220122_172758___28.585753_77.310184___[org],122.0
20220121_173456___28.630825_77.311407___[org],242.0
20220121_183614___28.62097_77.237645___[org],140.0
20220121_184658___28.59238_77.234598___[org],93.11
20220121_192735___28.568534_77.253522___[org],235.0
20220121_173615___28.629898_77.312332___[org],242.0
20220121_172105___28.659549_77.312785___[org],242.0
Shanghai2/201409011245_mod,37.0
Shanghai2/201409101115_mod,75.0
Shanghai2/201408141515_mod,0.0
Beijing/2014_11_09_0716_mod,42.0
Shanghai1/201407091245_mod,11.0
Shanghai2/201411141415_mod,62.0
Beijing/2014_12_16_0752_mod,12.0
Shanghai2/201408120845_mod,23.0
Shanghai2/201409151215_mod,8.0
Shanghai2/201411081215_mod,38.0
Beijing/2014_01_05_0728_mod,109.0
Shanghai2/201410221115_mod,46.0
Shanghai1/201407301015_mod,3.0
Shanghai3/201412200845_mod,48.0
Beijing/2014_12_28_0812_mod,160.0
Beijing/2014_01_07_0729_mod,205.0
Shanghai2/201408251115_mod,65.0
Shanghai1/201407161445_mod,23.0
Beijing/2014_11_27_0732_mod,14.0
Shanghai1/201406271315_mod,35.0
Shanghai2/201411231015_mod,38.0
Shanghai2/201410281245_mod,18.0
Shanghai1/201407240815_mod,17.0
Shanghai3/201412241245_mod,109.0
Shanghai1/201407261045_mod,59.0
Shanghai3/201412191345_mod,90.0
Shanghai3/201412180815_mod,115.0
Shanghai1/201405201330_mod,76.0
Shanghai2/201411151315_mod,29.0
Shanghai2/201408151315_mod,26.0
Beijing/2014_08_26_0626_mod,15.0
Shanghai3/201412211045_mod,87.0
Shanghai1/201408080845_mod,11.0
Shanghai1/201407201415_mod,24.0
Shanghai2/201412051115_mod,33.0
Beijing/2014_06_30_0616_mod,80.0
Shanghai2/201411221545_mod,96.0
Shanghai3/201412291545_mod,105.0
Shanghai1/201406201045_mod,15.0
Shanghai1/201405221030_mod,73.0
Shanghai1/201407181545_mod,22.0
Beijing/2014_08_31_0642_mod,79.0
Shanghai2/201409221415_mod,11.0
Shanghai1/201407281145_mod,29.0
Shanghai3/201412231445_mod,59.0
Shanghai1/201406181515_mod,28.0
Shanghai1/201407031045_mod,90.0
Shanghai1/201406061515_mod,45.0
Shanghai1/201405261145_mod,88.0
Shanghai2/201411191015_mod,28.0
Shanghai2/201411191045_mod,27.0
Shanghai2/201408161115_mod,28.0
Shanghai1/201406241245_mod,45.0
Shanghai2/201411300815_mod,49.0
Shanghai2/201410081545_mod,25.0
Shanghai2/201410251445_mod,26.0
Shanghai1/201407250845_mod,4.0
Shanghai2/201408121545_mod,33.0
Beijing/2014_01_09_0726_mod,20.0
Shanghai2/201409171015_mod,18.0
Shanghai3/201412090845_mod,31.0
Shanghai2/201412071345_mod,80.0
Shanghai1/201407231245_mod,11.0
Shanghai2/201408200815_mod,12.0
Shanghai2/201410020815_mod,52.0
Shanghai2/201410101415_mod,30.0
Shanghai1/201406061445_mod,45.0
Shanghai2/201410091315_mod,21.0
Shanghai1/201405221500_mod,38.0
Shanghai2/201410251415_mod,26.0
Shanghai2/201409231445_mod,4.0
Shanghai1/201408060815_mod,18.0
Shanghai1/201407141045_mod,64.0
Shanghai1/201407161515_mod,23.0
Shanghai2/201409071515_mod,24.0
Shanghai2/201411211315_mod,32.0
Shanghai2/201408171145_mod,10.0
Shanghai1/201408060845_mod,28.0
Shanghai1/201407191245_mod,22.0
Shanghai1/201407211445_mod,22.0
Shanghai3/201412181015_mod,55.0
Shanghai2/201409061045_mod,43.0
Shanghai1/201408031445_mod,47.0
Shanghai2/201410311015_mod,20.0
Beijing/2014_05_28_0610_mod,44.0
Shanghai1/201407121545_mod,44.0
Shanghai3/201412201400_mod,35.0
Shanghai2/201410141515_mod,48.0
Shanghai2/201408251415_mod,74.0
Beijing/2014_12_05_0730_mod,11.0
Shanghai2/201409221515_mod,12.0
Shanghai1/201406271145_mod,19.0
Shanghai2/201410261315_mod,58.0
Shanghai1/201406271345_mod,21.0
Shanghai2/201409261115_mod,59.0
Shanghai2/201411251015_mod,39.0
Shanghai2/201411121315_mod,126.0
Shanghai2/201411301345_mod,37.0
Shanghai2/201411251215_mod,36.0
Beijing/2014_06_22_0610_mod,20.0
Shanghai2/201411261445_mod,61.0
Shanghai1/201407141445_mod,29.0
Shanghai2/201411271015_mod,38.0
Shanghai1/201407241115_mod,21.0
Shanghai2/201408191345_mod,11.0
Shanghai1/201408021215_mod,4.0
Beijing/2014_03_24_0701_mod,260.0
Shanghai2/201408270830_mod,37.0
Beijing/2014_11_08_0723_mod,79.0
Beijing/2014_10_21_0710_mod,38.0
Shanghai1/201407240845_mod,20.0
Shanghai3/201412241145_mod,117.0
Beijing/2014_09_23_0705_mod,63.0
Shanghai1/201405231330_mod,20.0
Shanghai2/201411241215_mod,58.0
Beijing/2014_08_17_0633_mod,38.0
Shanghai2/201408151545_mod,20.0
Shanghai3/201412081345_mod,78.0
Shanghai2/201409101145_mod,85.0
Beijing/2014_04_14_0641_mod,244.0
Shanghai2/201410300815_mod,40.0
Shanghai1/201405061200_mod,28.0
Shanghai3/201412130815_mod,99.0
Shanghai2/201410051115_mod,25.0
Shanghai1/201406271245_mod,35.0
Shanghai2/201409091545_mod,34.0
Shanghai3/201412151245_mod,66.0
Shanghai3/201412241345_mod,104.0
Shanghai1/201407251415_mod,34.0
Shanghai1/201407061245_mod,57.0
Beijing/2014_06_23_0630_mod,18.0
Shanghai2/201408181500_mod,27.0
Beijing/2014_10_03_0732_mod,53.0
Shanghai1/201407241545_mod,20.0
Shanghai1/201407131445_mod,29.0
Shanghai2/201411051215_mod,29.0
Shanghai2/201409171115_mod,23.0
Shanghai2/201410111445_mod,32.0
Shanghai2/201411161115_mod,70.0
Shanghai2/201409131245_mod,10.0
Shanghai1/201408051015_mod,37.0
Shanghai2/201409071015_mod,35.0
Shanghai1/201405301545_mod,49.0
Shanghai2/201410011445_mod,34.0
Beijing/2014_10_16_0714_mod,44.0
Shanghai2/201412070845_mod,71.0
Shanghai2/201408141345_mod,3.0
Shanghai2/201409200815_mod,56.0
Shanghai1/201406301445_mod,33.0
Beijing/2014_01_17_0726_mod,74.0
Shanghai1/201408061415_mod,33.0
Shanghai1/201407221315_mod,24.0
Beijing/2014_04_01_0700_mod,220.0
Shanghai1/201406121245_mod,50.0
Shanghai3/201412161115_mod,44.0
Shanghai3/201412151445_mod,105.0
Shanghai2/201409041315_mod,93.0
Shanghai1/201407051245_mod,31.0
Shanghai2/201411211015_mod,40.0
Shanghai2/201411251345_mod,24.0
Shanghai2/201408201245_mod,5.0
Shanghai2/201410181415_mod,17.0
Shanghai2/201412051315_mod,35.0
Shanghai1/201406171115_mod,26.0
Shanghai3/201412301415_mod,86.0
Shanghai1/201405261015_mod,110.0
Shanghai2/201410051245_mod,44.0
Shanghai3/201412161445_mod,36.0
Shanghai1/201407071445_mod,35.0
Shanghai3/201412191245_mod,71.0
Beijing/2014_06_16_0621_mod,169.0
Shanghai3/201412161515_mod,36.0
Shanghai2/201410181345_mod,17.0
Shanghai2/201410251315_mod,20.0
Shanghai2/201409121015_mod,9.0
Shanghai1/201407041315_mod,61.0
Shanghai1/201407121445_mod,46.0
Shanghai1/201407210845_mod,13.0
Shanghai2/201409161215_mod,32.0
Shanghai2/201411121245_mod,126.0
Beijing/2014_12_02_0735_mod,26.0
Shanghai2/201410191445_mod,21.0
Shanghai3/201412301145_mod,90.0
Beijing/2014_11_07_0723_mod,70.0
Shanghai2/201408291415_mod,46.0
Beijing/2014_09_10_0630_mod,96.0
Beijing/2014_07_15_0619_mod,37.0
Shanghai1/201408081015_mod,12.0
Shanghai1/201408081515_mod,26.0
Shanghai2/201411291315_mod,29.0
Beijing/2014_10_06_1019_mod,18.0
Beijing/2014_05_20_0622_mod,66.0
Shanghai2/201410191415_mod,23.0
Shanghai2/201411240815_mod,40.0
Shanghai2/201408121515_mod,33.0
Shanghai3/201412301515_mod,85.0
Shanghai2/201409231245_mod,0.0
Beijing/2014_10_04_0759_mod,58.0
Beijing/2014_01_01_0729_mod,58.0
Shanghai1/201407031115_mod,90.0
Shanghai3/201412151215_mod,71.0
Shanghai2/201410241345_mod,17.0
Shanghai1/201407281445_mod,55.0
Shanghai2/201410301115_mod,43.0
Shanghai2/201412051415_mod,34.0
Shanghai1/201408031145_mod,66.0
Beijing/2014_10_29_0709_mod,102.0
Shanghai3/201412151515_mod,105.0
Shanghai2/201409251315_mod,46.0
Shanghai1/201407301045_mod,16.0
Shanghai2/201411160815_mod,60.0
Beijing/2014_07_29_0622_mod,189.0
Shanghai1/201407091015_mod,16.0
Shanghai2/201410021545_mod,69.0
Shanghai3/201412091215_mod,18.0
Shanghai1/201407291245_mod,28.0
Shanghai3/201412241415_mod,104.0
Shanghai3/201412261230_mod,27.0
Shanghai2/201408311115_mod,18.0
Shanghai2/201409061145_mod,45.0
Shanghai3/201412161245_mod,33.0
Shanghai1/201407271045_mod,55.0
Shanghai1/201405171330_mod,39.0
Shanghai2/201411120815_mod,206.0
Shanghai1/201407041415_mod,26.0
Shanghai2/201409251045_mod,34.0
Beijing/2014_11_04_0723_mod,64.0
Shanghai1/201406251545_mod,18.0
Shanghai3/201412191100_mod,64.0
Shanghai1/201407141145_mod,67.0
Shanghai1/201408021315_mod,3.0
Beijing/2014_03_09_0706_mod,114.0
Shanghai2/201412051345_mod,34.0
Beijing/2014_10_18_0715_mod,111.0
Beijing/2014_03_04_0714_mod,7.0
Beijing/2014_03_15_0648_mod,116.0
Shanghai2/201409171415_mod,12.0
Shanghai1/201407191015_mod,12.0
Shanghai2/201408231215_mod,46.0
Shanghai1/201405221530_mod,33.0
Beijing/2014_05_21_0631_mod,80.0
Shanghai1/201407121045_mod,64.0
Shanghai1/201408011145_mod,-2.0
Shanghai3/201412091515_mod,19.0
Beijing/2014_04_04_0648_mod,59.0
Shanghai3/201412271515_mod,55.0
Shanghai2/201411080845_mod,35.0
Shanghai2/201412021145_mod,38.0
Shanghai2/201410181115_mod,10.0
Beijing/2014_06_25_0611_mod,90.0
Shanghai1/201405301315_mod,65.0
Beijing/2014_05_24_0640_mod,102.0
Shanghai2/201411061015_mod,145.0
Shanghai1/201405111130_mod,37.0
Beijing/2014_05_11_0708_mod,33.0
Shanghai2/201409231215_mod,4.0
Beijing/2014_11_26_0745_mod,201.0
Shanghai1/201407181345_mod,20.0
Shanghai2/201409201345_mod,16.0
Shanghai1/201405111200_mod,37.0
Shanghai1/201406261015_mod,13.0
Shanghai1/201407201445_mod,24.0
Beijing/2014_12_21_0751_mod,8.0
Shanghai2/201409191030_mod,38.0
Shanghai2/201408181530_mod,15.0
Shanghai3/201412191215_mod,72.0
Shanghai2/201408140845_mod,22.0
Shanghai2/201410311215_mod,32.0
Shanghai1/201407051145_mod,30.0
Shanghai2/201408161515_mod,41.0
Shanghai2/201411091315_mod,37.0
Beijing/2014_01_26_0726_mod,24.0
Shanghai2/201410170845_mod,13.0
Shanghai2/201408191215_mod,8.0
Shanghai3/201412250845_mod,19.0
Shanghai2/201411201115_mod,31.0
Shanghai1/201407031445_mod,74.0
Shanghai2/201410051015_mod,24.0
Shanghai1/201406271545_mod,19.0
Beijing/2014_08_15_0632_mod,121.0
Shanghai1/201407241045_mod,21.0
Shanghai3/201412261215_mod,27.0
Shanghai1/201406261445_mod,9.0
Shanghai1/201405221300_mod,43.0
Shanghai1/201407261145_mod,68.0
Shanghai2/201409201015_mod,40.0
Shanghai3/201412171115_mod,35.0
Shanghai1/201408050815_mod,23.0
Shanghai2/201408151145_mod,38.0
Shanghai1/201406171215_mod,35.0
Shanghai2/201409101045_mod,75.0
Shanghai1/201407271145_mod,42.0
Beijing/2014_08_12_0627_mod,12.0
Shanghai1/201407131345_mod,42.0
Shanghai2/201410091345_mod,23.0
Shanghai1/201407131115_mod,20.0
Shanghai2/201410271445_mod,32.0
Shanghai3/201412230815_mod,41.0
Shanghai2/201408250845_mod,41.0
Shanghai1/201408081315_mod,16.0
Shanghai2/201408151215_mod,38.0
Shanghai2/201411281345_mod,75.0
Shanghai1/201406091015_mod,47.0
Shanghai1/201406261045_mod,10.0
Shanghai2/201409070845_mod,27.0
Shanghai2/201409201215_mod,40.0
Shanghai1/201406091245_mod,33.0
Shanghai1/201408031415_mod,47.0
Shanghai2/201408291115_mod,35.0
Shanghai2/201411111315_mod,57.0
Shanghai2/201411201515_mod,34.0
Shanghai2/201410301130_mod,44.0
Shanghai3/201412251215_mod,20.0
Shanghai2/201411271345_mod,23.0
Beijing/2014_10_07_0833_mod,66.0
Shanghai2/201411151345_mod,22.0
Shanghai1/201406141045_mod,93.0
Shanghai3/201412091245_mod,18.0
Shanghai2/201409251330_mod,43.0
Shanghai1/201407261515_mod,61.0
Shanghai1/201408011345_mod,15.0
Shanghai1/201406271015_mod,17.0
Shanghai2/201411131545_mod,38.0
Shanghai2/201411271445_mod,13.0
Shanghai2/201410181145_mod,20.0
Shanghai3/201412151115_mod,69.0
Shanghai2/201410041145_mod,18.0
Beijing/2014_11_29_0711_mod,287.0
Shanghai3/201412211415_mod,83.0
Shanghai2/201411151415_mod,22.0
Shanghai1/201408020815_mod,-2.0
Shanghai3/201412251115_mod,24.0
Shanghai2/201411241545_mod,19.0
Shanghai3/201412280845_mod,40.0
Shanghai3/201412081145_mod,59.0
Shanghai3/201412131345_mod,67.0
Shanghai2/201409040815_mod,99.0
Shanghai1/201407131145_mod,38.0
Shanghai2/201409211345_mod,12.0
Beijing/2014_06_02_0628_mod,25.0
Shanghai2/201408101115_mod,70.0
Shanghai2/201410041415_mod,21.0
Shanghai2/201410080815_mod,21.0
Shanghai1/201406071345_mod,59.0
Shanghai3/201412301445_mod,85.0
Shanghai1/201406081415_mod,43.0
Shanghai3/201412261415_mod,25.0
Shanghai2/201408141145_mod,60.0
Beijing/2014_07_05_0626_mod,148.0
Shanghai2/201410281345_mod,16.0
Shanghai1/201406091345_mod,32.0
Shanghai2/201411141345_mod,62.0
Beijing/2014_09_09_0633_mod,17.0
Shanghai2/201409121345_mod,17.0
Shanghai1/201408021045_mod,5.0
Shanghai1/201407251245_mod,32.0
Shanghai2/201409171545_mod,20.0
Shanghai3/201412101045_mod,27.0
Shanghai1/201407301245_mod,17.0
Shanghai2/201408101545_mod,46.0
Shanghai1/201408051245_mod,33.0
Shanghai1/201406251445_mod,17.0
Beijing/2014_10_20_0646_mod,203.0
Shanghai2/201408190845_mod,4.0
Shanghai2/201408261115_mod,41.0
Shanghai2/201409211045_mod,13.0
Shanghai3/201412251315_mod,29.0
Shanghai2/201411301045_mod,42.0
Shanghai1/201406301515_mod,33.0
Shanghai1/201407241015_mod,19.0
Beijing/2014_06_19_0622_mod,119.0
Shanghai2/201410061415_mod,26.0
Shanghai1/201405111100_mod,29.0
Shanghai3/201412171345_mod,43.0
Shanghai2/201411270845_mod,31.0
Beijing/2014_12_11_0737_mod,13.0
Shanghai2/201412021345_mod,40.0
Shanghai3/201412161015_mod,42.0
Beijing/2014_03_06_0713_mod,14.0
Beijing/2014_06_15_0627_mod,141.0
Shanghai1/201405101030_mod,46.0
Shanghai1/201407101315_mod,71.0
Shanghai2/201411121500_mod,81.0
Shanghai1/201406271045_mod,10.0
Shanghai2/201409041245_mod,93.0
Shanghai2/201409201545_mod,6.0
Shanghai2/201411201145_mod,32.0
Beijing/2014_03_12_0701_mod,11.0
Shanghai2/201409251445_mod,53.0
Shanghai3/201412211145_mod,92.0
Shanghai2/201409221015_mod,12.0
Shanghai2/201410161215_mod,120.0
Shanghai2/201408121245_mod,39.0
Shanghai3/201412131015_mod,76.0
Shanghai1/201406201145_mod,26.0
Shanghai2/201408141315_mod,47.0
Shanghai2/201408221045_mod,44.0
Shanghai2/201409230815_mod,-4.0
Shanghai2/201409031415_mod,39.0
Shanghai2/201412030845_mod,59.0
Shanghai2/201410221145_mod,46.0
Shanghai2/201409211415_mod,12.0
Beijing/2014_12_08_0740_mod,32.0
Shanghai2/201410141315_mod,43.0
Shanghai2/201411081515_mod,18.0
Shanghai3/201412191145_mod,72.0
Shanghai2/201411210815_mod,49.0
Shanghai1/201406241345_mod,47.0
Shanghai3/201412091445_mod,19.0
Beijing/2014_03_14_0722_mod,15.0
Beijing/2014_03_01_0700_mod,83.0
Shanghai2/201411240845_mod,33.0
Shanghai2/201410021215_mod,58.0
Shanghai3/201412311545_mod,65.0
Shanghai3/201412111415_mod,68.0
Shanghai1/201407081345_mod,18.0
Shanghai1/201405211100_mod,101.0
Beijing/2014_10_15_0705_mod,95.0
Shanghai1/201406101545_mod,27.0
Shanghai1/201407241215_mod,21.0
Shanghai2/201409081315_mod,46.0
Beijing/2014_05_17_0617_mod,94.0
Shanghai2/201411211415_mod,27.0
Shanghai2/201408181345_mod,52.0
Shanghai2/201409011115_mod,51.0
Shanghai2/201408201045_mod,15.0
Shanghai2/201410151445_mod,94.0
Beijing/2014_12_26_0755_mod,111.0
Shanghai1/201408011445_mod,19.0
Shanghai2/201409160845_mod,25.0
Shanghai2/201410101215_mod,35.0
Shanghai1/201407061015_mod,38.0
Shanghai2/201410011415_mod,31.0
Beijing/2014_05_09_0626_mod,91.0
Shanghai2/201409010845_mod,38.0
Beijing/2014_08_16_0632_mod,37.0
Shanghai2/201411301445_mod,33.0
Shanghai1/201407141415_mod,29.0
Shanghai2/201412030815_mod,54.0
Shanghai1/201407261415_mod,71.0
Shanghai2/201409221345_mod,11.0
Beijing/2014_08_19_0634_mod,107.0
Shanghai1/201407171445_mod,27.0
Shanghai2/201408261045_mod,41.0
Shanghai1/201407031315_mod,92.0
Shanghai2/201409271545_mod,35.0
Shanghai1/201407241515_mod,17.0
Shanghai1/201408031515_mod,47.0
Shanghai2/201410251515_mod,26.0
Shanghai2/201408221545_mod,21.0
Shanghai2/201411251115_mod,35.0
Shanghai2/201412060845_mod,111.0
Shanghai2/201409251515_mod,53.0
Shanghai2/201411211045_mod,39.0
Shanghai2/201409031515_mod,54.0
Beijing/2014_04_19_0644_mod,72.0
Shanghai3/201412191015_mod,65.0
Shanghai2/201408101345_mod,64.0
Shanghai2/201412061245_mod,82.0
Shanghai1/201407251345_mod,34.0
Shanghai3/201412311315_mod,99.0
Shanghai3/201412091545_mod,26.0
Beijing/2014_04_03_0650_mod,9.0
Shanghai2/201412031115_mod,61.0
Shanghai2/201408101445_mod,55.0
Beijing/2014_10_12_0800_mod,3.0
Shanghai2/201411061345_mod,119.0
Shanghai1/201407280845_mod,29.0
Shanghai3/201412251015_mod,18.0
Shanghai2/201408290845_mod,9.0
Shanghai2/201409211215_mod,9.0
Shanghai1/201407171015_mod,27.0
Shanghai1/201407061215_mod,41.0
Shanghai1/201407181515_mod,22.0
Beijing/2014_06_27_0620_mod,4.0
Shanghai1/201406281415_mod,123.0
Shanghai1/201407291145_mod,34.0
Beijing/2014_09_21_0645_mod,59.0
Shanghai2/201408141215_mod,60.0
Shanghai3/201412101015_mod,35.0
Shanghai2/201408151015_mod,36.0
Shanghai2/201412051515_mod,51.0
Beijing/2014_06_24_0630_mod,63.0
Shanghai1/201406271215_mod,19.0
Shanghai1/201407081200_mod,25.0
Beijing/2014_05_26_0618_mod,20.0
Shanghai1/201407171545_mod,15.0
Shanghai2/201409091415_mod,37.0
Shanghai1/201407231145_mod,16.0
Shanghai2/201411201445_mod,34.0
Shanghai1/201408051045_mod,36.0
Shanghai2/201411051315_mod,30.0
Shanghai1/201408081445_mod,26.0
Shanghai2/201412061115_mod,73.0
Shanghai1/201405251030_mod,86.0
Shanghai2/201410031545_mod,14.0
Shanghai2/201411121415_mod,96.0
Shanghai1/201406241145_mod,50.0
Shanghai2/201408091345_mod,19.0
Beijing/2014_07_12_0603_mod,12.0
Shanghai1/201407091515_mod,27.0
Shanghai2/201409161445_mod,36.0
Shanghai3/201412171245_mod,47.0
Shanghai1/201407101015_mod,69.0
Shanghai2/201409091215_mod,34.0
Shanghai2/201411131345_mod,31.0
Shanghai2/201410061345_mod,26.0
Shanghai2/201410181515_mod,10.0
Shanghai1/201405221130_mod,46.0
Shanghai1/201407181145_mod,22.0
Shanghai2/201410171445_mod,22.0
Beijing/2014_08_01_0627_mod,159.0
Shanghai1/201407170845_mod,19.0
Shanghai2/201410110815_mod,27.0
Shanghai1/201407160845_mod,19.0
Shanghai2/201409030815_mod,20.0
Shanghai2/201410191015_mod,11.0
Shanghai2/201410121245_mod,31.0
Shanghai1/201406171345_mod,42.0
Shanghai1/201407071115_mod,36.0
Shanghai1/201407261545_mod,68.0
Shanghai2/201409101245_mod,84.0
Shanghai3/201412081015_mod,63.0
Shanghai2/201408160845_mod,29.0
Shanghai3/201412310845_mod,173.0
Shanghai2/201409191015_mod,38.0
Shanghai1/201407231545_mod,17.0
Shanghai1/201407241145_mod,21.0
Shanghai1/201406061115_mod,50.0
Shanghai2/201411050815_mod,41.0
Shanghai2/201412031145_mod,61.0
Shanghai2/201409181545_mod,18.0
Shanghai2/201411230845_mod,40.0
Beijing/2014_05_19_0700_mod,83.0
Shanghai1/201407061545_mod,50.0
Shanghai1/201407071145_mod,35.0
Shanghai1/201407201545_mod,17.0
Shanghai2/201410111415_mod,32.0
Shanghai1/201406261245_mod,8.0
Shanghai1/201405271015_mod,106.0
Shanghai1/201405281145_mod,67.0
Shanghai2/201411260815_mod,36.0
Shanghai2/201410141445_mod,48.0
Beijing/2014_06_13_0624_mod,103.0
Shanghai2/201412031215_mod,61.0
Shanghai1/201407271515_mod,31.0
Beijing/2014_01_25_0721_mod,14.0
Shanghai2/201410291415_mod,20.0
Shanghai1/201408031545_mod,43.0
Shanghai1/201408051515_mod,36.0
Shanghai3/201412191445_mod,69.0
Shanghai3/201412071515_mod,104.0
Shanghai2/201409191545_mod,39.0
Shanghai1/201407201215_mod,23.0
Shanghai1/201407171045_mod,20.0
Shanghai2/201408121215_mod,29.0
Shanghai2/201411141445_mod,61.0
Shanghai3/201412231315_mod,52.0
Shanghai3/201412121515_mod,92.0
Shanghai3/201412181145_mod,43.0
Shanghai2/201408171215_mod,10.0
Beijing/2014_07_31_0623_mod,219.0
Shanghai2/201411281415_mod,75.0
Shanghai2/201412021245_mod,42.0
Beijing/2014_12_04_0730_mod,7.0
Beijing/2014_09_03_0625_mod,14.0
Shanghai2/201412031415_mod,63.0
Shanghai1/201407261115_mod,59.0
Shanghai2/201410171145_mod,21.0
Shanghai2/201410271515_mod,32.0
Shanghai1/201405211330_mod,125.0
Shanghai2/201408301445_mod,10.0
Shanghai2/201409181445_mod,9.0
Shanghai3/201412151015_mod,71.0
Shanghai1/201406171145_mod,35.0
Beijing/2014_08_24_0648_mod,3.0
Shanghai1/201405151100_mod,69.0
